"","Variable","Feature","N1","N2","Mean1","Mean2","Beta","SE","P","FDR","FC","FC_lower","FC_upper"
"Parasaccharibacter","Group","Parasaccharibacter",20,20,0.4165,0.2905,-0.0833508301234807,0.0331803739696434,0.0163694624526173,0.0412095565724297,0.943862865584308,0.902260315063244,0.987383678696514
"Xanthobacter","Group","Xanthobacter",20,20,2.245,0.7435,0.137282621365004,0.0547118136678375,0.0164830353558175,0.0414617910451935,1.09983158324231,1.02104571890992,1.18469671738961
"Caulifigura","Group","Caulifigura",20,19,0.355,0.1695,-0.061565567537434,0.0245762450992954,0.0166477180486619,0.0418420748035712,0.958223720510615,0.92675827183159,0.990757489258277
"Propioniciclava","Group","Propioniciclava",20,20,4.6255,2.1425,0.148649509822326,0.0593523771261476,0.0166702442304617,0.0418647381444091,1.10853130287546,1.02265452295417,1.20161953218079
"Methanohalophilus","Group","Methanohalophilus",20,20,0.5505,0.508,-0.111296438510421,0.0444864052593322,0.0167800508000438,0.0421063784852921,0.925755782834445,0.871462329145894,0.983431802831191
"Actinomarinicola","Group","Actinomarinicola",20,20,2.083,0.5915,0.15919708089187,0.063686743871987,0.0168661208248093,0.0422881136214272,1.11666549484254,1.02411026895273,1.2175855131763
"Lahndsivirus","Group","Lahndsivirus",3,3,0.1195,0.024,-0.100177603650224,0.0400836176595054,0.0168854263551781,0.0423022928655593,0.932918137142156,0.88347334028174,0.985130179854935
"Pseudovibrio","Group","Pseudovibrio",20,20,0.8285,0.767,-0.105702482188662,0.0423213355201144,0.0169507165983957,0.042431559562543,0.929352308899075,0.877424989174539,0.984352764865503
"Mesomycoplasma","Group","Mesomycoplasma",20,20,5.069,2.2795,0.1479405009234,0.0592623226476758,0.0170019242878163,0.0425253941629884,1.1079866517613,1.02227712842564,1.20088221319382
"Gammanudivirus","Group","Gammanudivirus",10,7,0.129,0.0205,-0.0882212840942194,0.0353640902132172,0.0170721917690606,0.0426667115260637,0.9406818123706,0.896555686508998,0.986979710730948
"Sulfuriroseicoccus","Group","Sulfuriroseicoccus",20,18,0.334,0.2105,-0.0732288841915961,0.0293772933644177,0.0171528129721643,0.0428336102012466,0.950508290716041,0.913319550362213,0.989211290135664
"Rubellicoccus","Group","Rubellicoccus",20,20,0.3945,0.2325,-0.0768379340588172,0.030829265502308,0.017166616285882,0.0428336102012466,0.948133468241304,0.909242298300749,0.988688136571862
"Hankyongella","Group","Hankyongella",20,20,1.249,0.447,0.0688012060645133,0.0276272980565922,0.0172510530759736,0.0430096649094465,1.04884479366844,1.01020753085922,1.08895981033693
"Winkia","Group","Winkia",20,20,0.6635,0.591,-0.125758317721171,0.0505235252810822,0.0173022569501948,0.0431026481420046,0.916522168883543,0.855722881348004,0.981641258361279
"Pukyongia","Group","Pukyongia",19,20,0.5595,0.531,-0.110643344925519,0.0444787959943039,0.0173670421206242,0.043229287977361,0.926174958069555,0.871865933763214,0.983866922351971
"Atopobium","Group","Atopobium",20,20,7.419,4.2395,0.15645212685599,0.0630072004098586,0.0175548943867664,0.0436618119619495,1.11454288319525,1.02310769436984,1.21414963968802
"Thalassomonas","Group","Thalassomonas",20,20,2.6175,1.1625,0.120145159183512,0.0484411780968892,0.0176758807064857,0.043927469374017,1.08684421167973,1.01762107200875,1.16077621911859
"Mangrovivirga","Group","Mangrovivirga",20,20,0.5935,0.6345,-0.121898602492127,0.0492089500924145,0.0178065743203758,0.0442168059445871,0.918977470067426,0.85954903870893,0.982514728607017
"Okeanomitos","Group","Okeanomitos",20,20,0.3855,0.2785,-0.0932009664777034,0.0376376929100968,0.0178449735715964,0.0442766798225598,0.937440502511262,0.89071090079795,0.98662169168615
"Thermus","Group","Thermus",20,20,5.0345,2.5225,0.126520587294239,0.0511068072114926,0.0178730957266549,0.0443109789255227,1.09165772371176,1.01843312198792,1.17014712111227
"Rimavirus","Group","Rimavirus",6,5,0.099,0.006,-0.10207136387002,0.0412412425020954,0.0179000991332508,0.0443424518097077,0.931694341284449,0.880927869382769,0.98538640421227
"Panicum","Group","Panicum",20,20,23.093,13.6625,0.0894398365753203,0.0361471991430659,0.0179284964819283,0.0443773247583833,1.06395699359812,1.01296991445812,1.1175104690369
"Solwaraspora","Group","Solwaraspora",20,20,6.8105,3.192,0.186172376921599,0.0752739939876838,0.0179741815364087,0.0444508044238262,1.13774115999757,1.02714178927197,1.26024952024404
"Luteimonas","Group","Luteimonas",20,20,7.7825,3.536,0.174393067617362,0.0705197145685401,0.0179868695538813,0.0444508044238262,1.12848955674312,1.02539120391006,1.24195397310037
"Devriesea","Group","Devriesea",20,20,0.539,0.72,-0.146604982949275,0.0593029289613226,0.0180228177047973,0.0445041530415672,0.903373824521683,0.833446371424198,0.97916830021877
"Aspergillus","Group","Aspergillus",20,20,5.23,2.859,0.1082519576567,0.0438638681076671,0.018206668386283,0.044922345007238,1.07792138082678,1.01556232197669,1.14410950278459
"Saccharomonospora","Group","Saccharomonospora",20,20,2.681,0.91,0.134142811150388,0.0544119553644443,0.0183200139400799,0.0451660486875955,1.09744056690736,1.0192411136697,1.18163973346571
"Kineococcus","Group","Kineococcus",20,20,2.393,0.9855,0.11135275242753,0.0452026774471131,0.0184039779284406,0.0453369853737976,1.0802406564859,1.01589796288072,1.14865854501384
"Acidothermus","Group","Acidothermus",20,19,0.3645,0.244,-0.0896866773074013,0.0364386575683191,0.0184970009571574,0.0455299491391825,0.939726815740462,0.894338912480871,0.987418165415671
"Agaribacterium","Group","Agaribacterium",20,19,0.2495,0.1035,-0.0705119889797799,0.0286614047518473,0.0185472792749282,0.0455883876780804,0.95229998231115,0.915931528845614,0.990112500497487
"Aegicerativicinus","Group","Aegicerativicinus",20,20,0.682,0.7695,-0.127816180822487,0.0519555335090319,0.0185501635566503,0.0455883876780804,0.915215771767939,0.852842342855666,0.982150940217261
"Tepiditoga","Group","Tepiditoga",20,20,1.356,0.422,0.104286565162331,0.0424110446735233,0.0186016986863244,0.0456707468901572,1.07496267345844,1.01477572792947,1.13871934214142
"Acetivibrio","Group","Acetivibrio",20,20,22.419,13.283,0.125791084748093,0.0511620902834883,0.0186137546194599,0.0456707468901572,1.09110586364586,1.01784183003986,1.16964342646023
"Microterricola","Group","Microterricola",20,20,1.2695,0.471,0.0675948568845177,0.0274959094977475,0.018627887728028,0.0456707468901572,1.04796813978671,1.00954335884944,1.0878554272891
"Pelobacter","Group","Pelobacter",20,20,2.7745,1.357,0.107535524745551,0.0437515718688361,0.0186499196598737,0.045688617411817,1.07738622501527,1.01521299682071,1.14336703872758
"Pseudodesulfovibrio","Group","Pseudodesulfovibrio",20,20,37.213,18.733,0.20578653142541,0.0838736233262725,0.0188443326773172,0.0461284257243332,1.15331494202667,1.02910788268118,1.29251303763852
"Candidatus Vondammii","Group","Candidatus Vondammii",20,20,0.5765,0.3855,-0.0739230521042477,0.0301439378437489,0.0188982568239762,0.0462239130998438,0.95005105365273,0.911929897372727,0.989765778210636
"Clostridium","Group","Clostridium",20,20,1211.141,656.749,0.171286469600556,0.06986177895704,0.0189228786692005,0.0462438054806284,1.12606216114297,1.02410055808448,1.23817527560939
"Marinagarivorans","Group","Marinagarivorans",20,18,0.211,0.0955,-0.0856709995154302,0.034946421671488,0.0189362339964238,0.0462438054806284,0.942346147445137,0.898651728335495,0.988165085098648
"Citromicrobium","Group","Citromicrobium",20,20,0.5415,0.328,-0.0631021976418959,0.0257684957720035,0.0190580364806339,0.0465046102783343,0.957203649394464,0.924273388263947,0.991307158734756
"Roseomonas","Group","Roseomonas",20,20,11.629,5.625,0.18922865073768,0.0773077357512344,0.0191072266191582,0.046587958530898,1.14015395979567,1.02647997901396,1.26641637305628
"Moumouvirus","Group","Moumouvirus",20,20,0.422,0.3295,-0.0971999398288758,0.0397202397447595,0.0191354772636078,0.0466201604087426,0.934845630640852,0.885735832985537,0.986678330696556
"Lacrimispora","Group","Lacrimispora",20,20,383.0295,210.32,0.169643846845475,0.0693514188280949,0.0191796300842103,0.0466910240620329,1.12478077965608,1.02364470936455,1.23590909102543
"Gemmata","Group","Gemmata",20,20,2.7975,1.292,0.116260815922,0.0475397455834913,0.0192070416461806,0.0467210534234801,1.08392190467662,1.01612854026136,1.15623826010792
"Acetobacter","Group","Acetobacter",20,20,7.12,3.846,0.131274572833717,0.0537238085424375,0.0193008323195762,0.0469123759673465,1.09526090034042,1.01816819698847,1.17819083660506
"Dehalobacter","Group","Dehalobacter",20,20,18.879,10.521,0.156129992546569,0.0639465250535642,0.0193902128343523,0.0470926877536502,1.11429404861049,1.02157477235435,1.21542863074743
"Aguilavirus","Group","Aguilavirus",10,4,0.106,0.0135,-0.0926075177056222,0.0379641278214315,0.0194935014685535,0.0473064691081027,0.937826195492808,0.890682276627627,0.987465447592172
"Wielerella","Group","Wielerella",20,19,0.3585,0.311,-0.0917830271832133,0.0376457727903118,0.019552716165078,0.0474130417805764,0.938362310040623,0.891576971042157,0.987602701172887
"Pauljensenia","Group","Pauljensenia",20,20,5.1605,8.3025,-0.310665277031015,0.127566102462663,0.0196808497826,0.047686437432586,0.806269874307637,0.677975555168356,0.958841517604018
"Saccharophagus","Group","Saccharophagus",19,18,0.316,0.1675,-0.0797945478121699,0.0328108877383592,0.0198395774445654,0.0480334769536783,0.946192383068644,0.904941296147032,0.989323870607909
"Homoserinibacter","Group","Homoserinibacter",20,19,0.3455,0.1845,-0.07161215185409,0.0294587172570298,0.0198878256694613,0.0480896317479705,0.951574059168375,0.914242481471402,0.990430010017536
"Alicycliphilus","Group","Alicycliphilus",20,20,3.322,1.2315,0.156628020638404,0.0644346020309568,0.0198938070025486,0.0480896317479705,1.11467877685885,1.02125008656394,1.21665475668163
"Terrabacter","Group","Terrabacter",20,20,2.4965,0.8405,0.152428053233006,0.0627181567861306,0.0199146601319651,0.0481025189002025,1.11143844785093,1.02065866081197,1.21029240312188
"Vreelandella","Group","Vreelandella",20,20,5.579,2.4955,0.165574523904104,0.0681599634659448,0.0199697104096021,0.0481979225540163,1.12161264848742,1.02241506234159,1.23043466355611
"Halolamina","Group","Halolamina",20,18,0.308,0.157,-0.0832215191784348,0.0343163024221159,0.0201640519812434,0.0486021225790259,0.943947469236286,0.900949737659118,0.988997263035689
"Sediminibacterium","Group","Sediminibacterium",20,20,0.7685,0.655,-0.106234732638432,0.0438074707746056,0.0201685478014286,0.0486021225790259,0.929009508142954,0.875332246753043,0.985978374978693
"Terribacillus","Group","Terribacillus",20,20,6.1765,3.632,0.0981146865183046,0.0404815016680439,0.0202330934152719,0.0487132738530643,1.07037378401987,1.01309603808969,1.13088986082441
"Puppervirus","Group","Puppervirus",13,10,0.148,0.042,-0.0897018580940418,0.0370145570485618,0.0202461105913994,0.0487132738530643,0.939716927498782,0.893630053092621,0.988180624377709
"Salinicola","Group","Salinicola",20,20,3.5425,1.7665,0.114363414464445,0.0472315526739032,0.0203466455311818,0.0489171873554169,1.08249729093968,1.0152180122861,1.15423521914574
"Cognatishimia","Group","Cognatishimia",20,19,0.494,0.313,-0.0695795727614477,0.0287603781087492,0.0204458518711777,0.0490895422350575,0.952915654316261,0.916400458862411,0.990885846312439
"Agarilytica","Group","Agarilytica",20,20,0.229,0.0885,-0.0739781924172433,0.0305796108893473,0.0204500158197674,0.0490895422350575,0.950014743060484,0.911355460384411,0.990313934863121
"Dehalobacterium","Group","Dehalobacterium",20,20,7.5705,3.842,0.154320893870857,0.0638819025164982,0.0206194338361371,0.0494579144413226,1.11289763118467,1.02038412922085,1.2137989037934
"Zygosaccharomyces","Group","Zygosaccharomyces",20,20,0.282,0.099,-0.065969704699327,0.0274186711343492,0.0210990200625589,0.0505691130501701,0.955302996677115,0.92037244714031,0.991559252230799
"Chitinimonas","Group","Chitinimonas",20,20,4.6715,1.851,0.186674684093775,0.0776438751692009,0.0211876289339386,0.0507422427096411,1.13813735949205,1.02419660982075,1.26475389261271
"Aquicella","Group","Aquicella",20,20,0.347,0.249,-0.0978837040692035,0.0407533830628146,0.0213075721301868,0.0509900895995744,0.93440266622996,0.88407438413787,0.987596019433472
"Macrococcus","Group","Macrococcus",20,20,10.021,5.698,0.133489549057463,0.0556751150598009,0.0215201982303671,0.0514591777128918,1.09694375086967,1.0170328815614,1.18313342113844
"Denitratisoma","Group","Denitratisoma",20,20,4.2605,1.784,0.158918662033636,0.0663009782089278,0.0215570257184204,0.0515074963002195,1.11645001566947,1.02028255510528,1.22168180887865
"Mogibacterium","Group","Mogibacterium",20,20,42.5415,60.1675,-0.263977848429646,0.110283197377489,0.0217251604568848,0.0518478278532182,0.832788557666514,0.716911572003818,0.967395155642124
"Beijerinckia","Group","Beijerinckia",20,16,0.2575,0.153,-0.0843538252013205,0.0352455952818327,0.0217416084122583,0.0518478278532182,0.94320689826107,0.899107053727926,0.989469773636629
"Marinilongibacter","Group","Marinilongibacter",20,20,0.4355,0.4875,-0.115610243109523,0.0483086432693527,0.0217496535040928,0.0518478278532182,0.922991813417722,0.864360359984533,0.985600366554731
"Halobaculum","Group","Halobaculum",20,20,2.9465,1.1795,0.126368654645932,0.052884646960471,0.0219373365287701,0.0522550391257944,1.09154276544879,1.01586926283578,1.17285329165058
"Desulfobulbus","Group","Desulfobulbus",20,20,7.8545,3.943,0.135734291902426,0.0569089761034743,0.0221660782396807,0.0527593521234797,1.09865185493622,1.01691049151977,1.18696375779434
"Iamia","Group","Iamia",20,20,3.858,1.4955,0.167942404725028,0.0704450950125963,0.022223236237642,0.052854803607408,1.12345505156104,1.02092014042602,1.23628793565708
"Euphorbia","Group","Euphorbia",20,20,22.2105,13.3895,0.0930915910191387,0.0390540116974945,0.0222418548275041,0.0528585184895975,1.06665349630657,1.01153464158708,1.12477579551594
"Aureibacter","Group","Aureibacter",20,20,0.999,0.954,-0.116715788467442,0.048999029543814,0.0223289595402515,0.0530248625404132,0.922284790510627,0.862888534702332,0.985769541022659
"Rasiella","Group","Rasiella",20,20,0.335,0.161,-0.0651856030079909,0.027407705294501,0.0225206605904291,0.0534391479094486,0.955822342946353,0.920886522691891,0.992083529037731
"Cyanobium","Group","Cyanobium",20,20,4.0375,1.9465,0.132591748243208,0.0558262626241464,0.0226954520203194,0.0538127052876586,1.09626132624607,1.01619148007886,1.18264020018109
"Nocardiopsis","Group","Nocardiopsis",20,20,7.2755,3.4395,0.178878241510545,0.0754364117324398,0.0229006735248844,0.0542577884201964,1.13200336089665,1.021736282629,1.2541706024025
"Brasilonema","Group","Brasilonema",20,20,0.3525,0.1885,-0.0709728203592203,0.0300250732003091,0.0233049135201573,0.0551460008412579,0.95199584344607,0.913944228803022,0.991631718190896
"Magnetospirillum","Group","Magnetospirillum",20,20,5.789,3.1985,0.151535391109674,0.0641101910629417,0.0233111523401251,0.0551460008412579,1.11075096220853,1.01810010133969,1.21183339283012
"Toutatisvirus","Group","Toutatisvirus",15,16,29.0315,1.2035,0.506813652439038,0.214835927908442,0.0235635446119677,0.0556651914933537,1.42090849785358,1.06122843232617,1.90249422063352
"Desulfosarcina","Group","Desulfosarcina",20,20,10.8035,5.937,0.132443057184972,0.0561432857269482,0.0235665476732107,0.0556651914933537,1.09614834612735,1.01564922002703,1.18302773538855
"Pisum","Group","Pisum",20,20,46.4235,28.6145,0.0973463785902446,0.0412804228968227,0.023613241057179,0.0557330038356419,1.0698039077111,1.01145823511196,1.13151523337714
"Thiosulfativibrio","Group","Thiosulfativibrio",20,20,0.309,0.1625,-0.0695916424503711,0.0295738655403047,0.023892506696422,0.0563492224141641,0.952907682189733,0.915380574166993,0.991973258338511
"Actinacidiphila","Group","Actinacidiphila",20,20,6.4075,2.5225,0.184036812692328,0.0782576735522288,0.0239746914974924,0.0565000524340144,1.13605825277665,1.02147349694689,1.26349666198831
"Candidatus Midichloria","Group","Candidatus Midichloria",19,18,0.254,0.1145,-0.0783015898141493,0.0333049578520091,0.0240099272909291,0.0565177163344343,0.947172047251663,0.905270403081332,0.991013164730964
"Terriglobus","Group","Terriglobus",20,20,3.2715,1.6495,0.103724982500433,0.044121516747877,0.0240186616368022,0.0565177163344343,1.07454431552167,1.01202631905617,1.1409243655805
"Rhizoctonia","Group","Rhizoctonia",20,20,0.4255,0.2615,-0.0680087675593323,0.0289539118099791,0.0241328628628387,0.0567433550925169,0.953953753153578,0.91715759949385,0.992226160103795
"Dermabacter","Group","Dermabacter",20,20,6.41,3.1165,0.176223436069414,0.0750519283504734,0.0241804034462446,0.0568120320545202,1.12992219668211,1.02039070094576,1.2512110992109
"Setaria","Group","Setaria",20,20,11.7025,7.0245,0.105305580284399,0.044892720654539,0.0243108033799028,0.0570751361169081,1.07572221732367,1.01207474930042,1.14337235430845
"Loktanella","Group","Loktanella",19,19,0.333,0.1415,-0.055486993769711,0.0236845559768769,0.0244796165528003,0.0574080872719101,0.962269566137261,0.93179938057849,0.993736138072045
"Candidatus Vesicomyosocius","Group","Candidatus Vesicomyosocius",19,20,0.352,0.302,-0.0961799075633314,0.0410573628197914,0.0244896713047645,0.0574080872719101,0.93550683059124,0.884753617975038,0.989171462317274
